e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
123,0.0228,0.132,3.45,0.132,3.45,0.7116032215184075,0.0,0.7025815647486235,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
124,0.0228,0.132,3.45,0.132,3.45,0.6109774573849978,0.0,0.7916479941030377,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
125,0.0228,0.132,3.45,0.132,3.45,0.5256539608981121,0.0,0.8506984855941182,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
126,0.0228,0.132,3.45,0.132,3.45,0.46088677215933876,0.0,0.8874589473595641,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
127,0.0228,0.132,3.45,0.132,3.45,0.9806842780319446,0.0,0.1955974100568914,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
128,0.0228,0.132,3.45,0.132,3.45,0.8611825173773527,0.0,0.5082958506259965,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
129,0.0228,0.132,3.45,0.132,3.45,0.7133350350308987,0.0,0.7008231786959294,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
130,0.0228,0.132,3.45,0.132,3.45,0.5837638087025061,0.0,0.8119235282027143,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
131,0.0228,0.132,3.45,0.132,3.45,0.47994106293504285,0.0,0.8773007329922741,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
132,0.0228,0.132,3.45,0.132,3.45,0.39994567889569055,0.0,0.9165388447483636,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
133,0.0228,0.132,3.45,0.132,3.45,0.34261020677363285,0.0,0.9394776454043643,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
134,0.0228,0.132,3.45,0.132,3.45,0.9484921125903437,0.0,0.3168007455071827,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
135,0.0228,0.132,3.45,0.132,3.45,0.7125408772993564,0.0,0.7016305995162008,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
136,0.0228,0.132,3.45,0.132,3.45,0.5215907570631488,0.0,0.8531958052793573,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
137,0.0228,0.132,3.45,0.132,3.45,0.3966171799117055,0.0,0.9179841025850534,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
138,0.0228,0.132,3.45,0.132,3.45,0.3119123678685256,0.0,0.9501108749880982,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
139,0.0228,0.132,3.45,0.132,3.45,0.2524147962829263,0.0,0.9676191247683401,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
140,0.0228,0.132,3.45,0.132,3.45,0.21189786179718678,0.0,0.9772918173021711,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
141,0.0228,0.132,3.45,0.132,3.45,0.7090580799711086,0.0,0.7051500827679773,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
142,0.0228,0.132,3.45,0.132,3.45,0.3235673390561978,0.0,0.9462051453549022,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
143,0.0228,0.132,3.45,0.132,3.45,0.20163008987098147,0.0,0.9794617434380068,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
144,0.0228,0.132,3.45,0.132,3.45,0.14379844865110913,0.0,0.9896069958147701,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
145,0.0228,0.132,3.45,0.132,3.45,0.10960010601257424,0.0,0.9939757626632716,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
146,0.0228,0.132,3.45,0.132,3.45,0.08696847069631308,0.0,0.9962110645363985,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
147,0.0228,0.132,3.45,0.132,3.45,0.07204601827035476,0.0,0.9974013090283106,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
148,0.0228,0.132,3.45,0.132,3.45,0.9974813255378315,0.0,0.07092957918450256,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
149,0.0228,0.132,3.45,0.132,3.45,0.9778802064793627,0.0,0.20916572801460326,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
150,0.0228,0.132,3.45,0.132,3.45,0.9405669831596053,0.0,0.3396082304509696,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
151,0.0228,0.132,3.45,0.132,3.45,0.8886256798979897,0.0,0.458633187880942,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
152,0.0228,0.132,3.45,0.132,3.45,0.8268317366374718,0.0,0.5624493570883182,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
153,0.0228,0.132,3.45,0.132,3.45,0.7625030425777113,0.0,0.6469846289207597,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
154,0.0228,0.132,3.45,0.132,3.45,0.7072266137117235,0.0,0.7069869283500572,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
155,0.0228,0.132,3.45,0.132,3.45,0.9964281125259213,0.0,0.08444534663337004,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
156,0.0228,0.132,3.45,0.132,3.45,0.969205193274781,0.0,0.24625452956076657,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
157,0.0228,0.132,3.45,0.132,3.45,0.91946439495623,0.0,0.39317327784041217,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
158,0.0228,0.132,3.45,0.132,3.45,0.8538328739704314,0.0,0.5205472344825139,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
159,0.0228,0.132,3.45,0.132,3.45,0.7801716777674342,0.0,0.625565466765507,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
160,0.0228,0.132,3.45,0.132,3.45,0.7077301102836201,0.0,0.7064829021271039,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
161,0.0228,0.132,3.45,0.132,3.45,0.6475599817729605,0.0,0.7620144814937596,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
162,0.0228,0.132,3.45,0.132,3.45,0.9944485368318421,0.0,0.10522408276154485,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
163,0.0228,0.132,3.45,0.132,3.45,0.9534464576788331,0.0,0.3015623523248304,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
164,0.0228,0.132,3.45,0.132,3.45,0.8831858619546699,0.0,0.46902316919677534,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
165,0.0228,0.132,3.45,0.132,3.45,0.7976798531381651,0.0,0.6030811321020374,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
166,0.0228,0.132,3.45,0.132,3.45,0.7092407704716185,0.0,0.7049663321753918,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
167,0.0228,0.132,3.45,0.132,3.45,0.6281132151613865,0.0,0.7781219627665229,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
168,0.0228,0.132,3.45,0.132,3.45,0.5636053875984068,0.0,0.8260441677477358,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
169,0.0228,0.132,3.45,0.132,3.45,0.990487649246293,0.0,0.13760165947601322,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
170,0.0228,0.132,3.45,0.132,3.45,0.9238774205687761,0.0,0.38268853100554856,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
171,0.0228,0.132,3.45,0.132,3.45,0.8215280482761096,0.0,0.5701681031903187,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
172,0.0228,0.132,3.45,0.132,3.45,0.7116403183618686,0.0,0.7025439895706305,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
173,0.0228,0.132,3.45,0.132,3.45,0.6100750334032213,0.0,0.7923436461650073,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
